Rainfall (inch/month)																																									
Year Month	WBA10	WBA11	WBA12	WBA13	WBA14	WBA15N	WBA15S	WBA16	WBA17N	WBA17S	WBA18	WBA19	WBA2	WBA20	WBA21	WBA22	WBA23	WBA24	WBA25	WBA26N	WBA26S	WBA3	WBA4	WBA5	WBA6	WBA60N	WBA60S	WBA61	WBA62	WBA63	WBA64	WBA70	WBA71	WBA72	WBA73	WBA7N	WBA7S	WBA8N	WBA8S	WBA9	WBA90
1945  03	6.1906	4.5673	3.8478	5.1413	4.0490	3.0877	2.9541	2.8230	4.0198	3.2316	3.3627	2.6140	5.2979	4.4489	2.7444	2.7175	2.7712	3.5542	4.2627	2.9453	2.8020	5.3245	4.3687	5.3644	3.7647	3.4671	3.1088	2.8121	2.7456	3.0481	2.5663	2.4878	2.4039	2.2967	2.0962	3.6329	4.1607	3.8932	3.5364	4.2499	1.3225
1945  04	0.0228	0.1020	0.2108	0.2594	0.2959	0.2257	0.2159	0.2063	0.0838	0.1461	0.1250	0.1826	0.3377	0.1006	0.0772	0.0999	0.1850	0.2150	0.1097	0.0833	0.0795	0.3517	0.1531	0.0680	0.0193	0.3960	0.3419	0.4088	0.2933	0.4353	0.1862	0.9462	0.4914	0.1357	0.1162	0.0239	0.0878	0.0514	0.0875	0.0555	0.0372
1945  05	1.7671	1.4192	1.3815	1.8138	1.5604	1.1900	1.1385	1.0879	1.1964	1.0721	1.0931	0.9720	3.6571	1.0271	0.5356	0.6265	0.9932	1.1789	0.9242	0.5724	0.5437	3.8170	1.9030	1.7626	1.1101	0.4355	0.2931	0.1671	0.3009	0.5344	0.1585	0.0957	0.1325	0.1729	0.1492	1.0721	1.1763	1.1457	1.0572	1.2414	0.0415
1945  06	0.6498	0.3486	0.1441	0.2220	0.0538	0.0410	0.0393	0.0375	0.2034	0.1020	0.1309	0.0356	0.6397	0.1138	0.0489	0.0458	0.0385	0.0516	0.1128	0.0520	0.0498	0.4891	1.1912	0.8185	0.3379	0.5860	0.3317	0.1258	0.1117	0.0387	0.0460	0.0000	0.0548	0.0088	0.0026	0.3130	0.1882	0.2809	0.1626	0.3197	0.0055
1945  07	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0020	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0225	0.0149	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1945  08	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.0000	0.1285	0.0020	0.0000	0.0000	0.0000	0.1162	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0082	0.1393	0.0000	0.0058	0.0322	0.0382	0.0000	0.0278	0.0000	0.0082	0.0000	0.0183
1945  09	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0374	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0164	0.1190	0.0418	0.0000	0.0000	0.0920	0.2921	0.1979	0.0386	0.0050	0.2339	0.1991	0.0142	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1945  10	3.5571	2.7841	2.6821	3.5302	2.9997	2.2876	2.1886	2.0915	2.1655	2.1077	2.0241	1.9634	4.9145	3.0010	2.4392	2.3507	2.1130	2.7861	3.1341	2.6330	2.5088	5.1515	3.0049	3.2884	3.2338	3.3611	3.1579	2.0959	1.4733	0.8898	0.7832	2.1476	2.1410	2.9268	2.6767	3.0116	2.3724	2.4363	1.9915	2.3585	0.9561
1945  11	5.0620	4.2223	4.1995	5.4917	4.8157	3.6725	3.5135	3.3576	3.8763	3.3737	3.4793	2.9921	6.3847	2.4679	1.5496	1.8576	3.0517	3.6040	2.2522	1.6652	1.5830	6.7202	3.2036	4.2357	2.3747	2.4286	1.9304	1.9349	1.4492	1.4125	1.2268	2.7536	1.9932	1.6316	1.4906	2.4042	3.6187	3.3084	3.3559	3.8159	0.7569
1945  12	11.0018	8.5313	8.0063	10.5650	8.8647	6.7602	6.4676	6.1806	6.9151	6.2673	6.2781	5.6491	14.3474	8.1931	4.9203	5.0733	5.9113	7.3841	7.6990	5.2765	5.0158	15.0301	8.0364	9.6376	6.9695	4.7143	4.0103	3.3938	3.0988	2.4474	2.3605	1.9243	2.4214	2.0089	1.7903	6.6812	7.2758	6.8719	6.2373	7.4205	1.3585
1946  01	1.5505	1.3234	1.2048	1.5825	1.3586	1.0361	0.9912	0.9473	1.6151	1.1757	1.2814	0.8643	4.7668	0.7851	0.7396	0.7721	0.9050	1.1292	0.7185	0.8014	0.7615	5.0972	1.6884	1.5446	0.6950	0.7501	0.6741	0.7682	0.8236	0.8053	0.7507	0.2552	0.4913	0.4615	0.4162	0.7437	1.4525	1.2265	1.3414	1.4163	0.1437
1946  02	2.2460	1.8626	1.8742	2.4499	2.1523	1.6413	1.5703	1.5006	1.6151	1.4747	1.4876	1.3485	1.6672	0.9214	0.8648	0.9741	1.3894	1.6760	0.8760	0.9367	0.8906	1.7281	1.0392	1.7399	0.8784	1.2683	1.3402	1.9522	1.9796	2.1086	1.7188	1.3821	1.4791	1.1847	1.0646	0.9048	1.4822	1.3689	1.3998	1.6325	1.3673
1946  03	2.0293	1.7170	1.8764	2.4373	2.2061	1.6824	1.6095	1.5381	1.2084	1.4063	1.2677	1.4468	2.2497	1.1843	1.8532	1.7905	1.5649	2.0770	1.2392	2.0190	1.9191	2.3490	1.3344	1.7237	1.2163	2.2239	1.7738	1.5527	1.3936	1.1723	1.4564	1.1270	1.1101	0.5640	0.5087	1.1662	1.2101	1.2151	1.1117	1.3299	1.8878
1946  04	0.1482	0.2020	0.2314	0.2934	0.2959	0.2257	0.2159	0.2063	0.3709	0.2563	0.2901	0.1819	0.5676	0.3887	0.0626	0.0843	0.1822	0.2080	0.3396	0.0624	0.0593	0.5516	0.5454	0.2918	0.3765	0.1067	0.1129	0.2071	0.1060	0.0062	0.0044	0.2977	0.1951	0.0741	0.0622	0.3602	0.3809	0.3086	0.3207	0.2606	0.0254
1946  05	0.6042	0.4923	0.5320	0.6931	0.6188	0.4719	0.4515	0.4314	0.2991	0.3834	0.3327	0.4108	1.3212	0.7211	0.5882	0.5535	0.4481	0.6058	0.7301	0.6348	0.6040	1.4669	0.2278	0.4492	0.2124	1.0479	0.8865	0.8781	0.8995	1.0398	0.4403	0.7017	0.8068	1.1016	0.9919	0.2112	0.3904	0.2921	0.3066	0.3609	0.3939
1946  06	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0044	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0019	0.0140	0.0049	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1946  07	0.0798	0.1104	0.1543	0.1943	0.2018	0.1539	0.1472	0.1407	0.1316	0.1249	0.1281	0.1211	0.6133	0.0798	0.0012	0.0256	0.1186	0.1273	0.0664	0.0000	0.0000	0.6605	0.1923	0.1177	0.0772	0.0000	0.0081	0.0253	0.0490	0.0852	0.0810	0.0000	0.0148	0.0239	0.0235	0.0786	0.1224	0.0988	0.1163	0.1009	0.0118
1946  08	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1946  09	0.1710	0.1764	0.2163	0.2765	0.2690	0.2052	0.1963	0.1876	0.1675	0.1661	0.1662	0.1638	0.1468	0.0288	0.0382	0.0653	0.1637	0.1839	0.0216	0.0416	0.0395	0.1531	0.1025	0.1424	0.1255	0.0815	0.0567	0.0636	0.0819	0.1168	0.0164	0.0532	0.0439	0.0053	0.0000	0.1238	0.1399	0.1423	0.1440	0.1500	0.3617
1946  10	0.4104	0.3535	0.4156	0.5370	0.4977	0.3796	0.3631	0.3470	0.1914	0.3067	0.2393	0.3461	0.7127	0.2928	0.7141	0.6471	0.3963	0.5788	0.3136	0.7805	0.7412	0.7719	0.2357	0.3350	0.1931	0.6447	0.5804	0.8022	0.7654	0.7091	0.4429	0.5316	0.6122	0.5539	0.4888	0.1852	0.2111	0.2048	0.1905	0.2383	0.1650
1946  11	2.0635	2.5807	3.8495	4.8522	5.0175	3.8263	3.6607	3.4983	1.8665	2.7222	2.3762	3.1659	4.3038	2.9524	2.3346	2.5215	3.2837	4.0208	2.9043	2.5186	2.3950	4.5078	2.2244	2.0648	1.4866	2.8422	2.0728	1.0932	1.2043	2.6546	2.1059	2.7961	1.7805	2.3286	2.2095	1.4573	2.1132	1.6294	1.8928	1.7211	1.8450
1946  12	5.9170	4.7245	3.9536	5.2513	4.2642	3.2519	3.1111	2.9731	5.6109	3.8428	4.3334	2.6600	3.4553	3.0359	1.5194	1.7563	2.7220	3.2418	2.6931	1.6235	1.5436	3.4046	3.3704	4.8305	3.1276	1.5715	1.5160	1.6852	1.8568	2.1860	1.8418	1.0100	1.3464	1.6604	1.5209	3.2078	5.1259	4.5161	4.6551	5.0851	2.0666
1947  01	0.6156	0.4562	0.5151	0.6732	0.5919	0.4514	0.4318	0.4127	0.0598	0.2800	0.1881	0.3934	1.3036	0.4336	0.5744	0.5423	0.4309	0.5853	0.4598	0.6244	0.5936	1.3808	0.5470	0.5698	0.2703	0.7265	0.5668	0.4786	0.3558	0.3900	0.3322	0.7867	0.5036	0.2958	0.2686	0.2420	0.1385	0.1846	0.1076	0.2260	0.3562
1947  02	4.0815	3.6147	3.8600	5.0074	4.5601	3.4776	3.3271	3.1794	3.3260	3.1162	3.0966	2.8876	3.8760	3.4864	2.2662	2.4011	3.0038	3.7039	3.1720	2.4353	2.3121	4.0383	2.6028	3.4531	2.9345	1.3596	0.9203	0.6783	0.6049	0.7937	1.0091	0.9143	0.7814	1.0786	1.0229	2.8470	3.3993	3.0322	2.9901	3.1928	0.7543
1947  03	3.6483	3.2956	3.8361	4.9476	4.6274	3.5288	3.3761	3.2263	2.3929	2.8417	2.5775	2.9868	7.3409	3.2955	3.1533	3.1413	3.1734	4.0781	3.1622	3.4136	3.2423	7.8966	2.7369	3.2172	2.1816	2.5619	1.7334	0.9881	0.8549	0.9753	0.6306	1.2864	0.9765	0.8194	0.7421	2.1105	2.6041	2.2972	2.2805	2.5183	0.2523
1947  04	1.3681	0.8516	0.6007	0.8310	0.5381	0.4103	0.3926	0.3752	0.4546	0.3834	0.4011	0.3330	2.0511	0.5359	0.1500	0.1852	0.3370	0.3925	0.4857	0.1561	0.1485	1.9693	1.8127	1.4732	0.5116	0.2982	0.2321	0.2237	0.2721	0.5039	0.8213	0.3615	0.2484	0.2359	0.2468	0.4866	0.4795	0.5540	0.4078	0.6883	0.1688
1947  05	0.9463	0.6528	0.3057	0.4405	0.2152	0.1641	0.1570	0.1501	1.0528	0.4989	0.6612	0.1404	1.3546	0.4007	0.1663	0.1597	0.1500	0.1958	0.3378	0.1769	0.1682	1.4449	0.5858	0.7884	0.4827	0.1734	0.1807	0.2263	0.1810	0.1263	0.1808	0.1701	0.2084	0.3010	0.2780	0.5106	0.9255	0.7982	0.8261	0.9032	0.2909
1947  06	1.0033	0.8478	0.8798	1.1465	1.0223	0.7796	0.7459	0.7128	0.7178	0.6714	0.6782	0.6313	4.5407	0.4370	0.2712	0.3479	0.6396	0.7440	0.5021	0.2914	0.2798	4.9878	1.0256	0.9843	0.7240	0.7669	0.7794	0.3574	0.1920	0.1168	0.0308	0.6698	0.3804	0.1085	0.0901	0.6938	0.6678	0.6944	0.6285	0.7271	0.0217
1947  07	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0374	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0425	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1947  08	1.4023	0.6584	0.2297	0.3798	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0642	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0699	0.0140	0.8469	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0014	0.0000	0.1925	0.0000	0.4360	0.0000
1947  09	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0567	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0614	0.0140	0.0049	0.0000	0.0000	0.0081	0.0252	0.0230	0.0133	0.0485	0.0000	0.0167	0.0313	0.0305	0.0000	0.0000	0.0000	0.0000	0.0000	0.0102
1947  10	6.1336	4.2660	3.6408	4.8841	3.7665	2.8723	2.7480	2.6261	2.6321	2.5740	2.4915	2.4265	6.1535	2.5870	2.4986	2.5026	2.5733	3.2947	2.5269	2.7059	2.5722	6.2635	4.1584	5.2213	2.6063	2.5740	2.1125	1.7281	1.4960	1.1844	0.8026	1.3290	1.3388	1.0000	0.8729	2.5044	2.6493	2.8708	2.3625	3.4295	0.2491
1947  11	2.2574	1.8062	1.8761	2.4530	2.1523	1.6413	1.5703	1.5006	1.1845	1.3155	1.2400	1.3557	1.0974	0.7333	0.9757	1.0675	1.4060	1.7183	0.7392	1.0615	1.0093	1.0710	1.0174	1.7330	0.6757	1.2197	1.1505	1.3266	1.2516	0.8836	0.6558	0.4465	0.8125	0.5836	0.4941	0.6917	1.0969	1.0957	1.0652	1.3870	0.3231
1947  12	2.3372	1.7008	1.3996	1.8761	1.4528	1.1079	1.0599	1.0129	1.4955	1.1549	1.2371	0.9126	1.9803	0.8082	0.6171	0.6828	0.9424	1.1428	0.7652	0.6661	0.6338	1.9488	1.9466	2.1412	1.8051	0.9315	0.8762	0.9298	0.8055	0.4601	0.1869	0.4040	0.6038	0.4289	0.3548	1.7053	1.3708	1.5566	1.2598	1.5917	0.4581
1948  01	2.8616	1.6187	0.9772	1.3966	0.7264	0.5539	0.5300	0.5065	0.5623	0.5182	0.5119	0.4686	4.8028	0.5534	0.4908	0.4893	0.4975	0.6384	0.5598	0.5308	0.5052	5.1444	1.6119	2.3003	0.5406	0.7590	0.5478	0.2049	0.1580	0.0589	0.0779	0.1169	0.1251	0.0131	0.0058	0.5224	0.5664	0.8221	0.5000	1.2150	0.0061
1948  02	1.7785	1.5123	1.6752	2.1737	1.9774	1.5080	1.4427	1.3787	1.0289	1.1818	1.1051	1.2425	1.4562	0.9378	0.8465	0.9363	1.2839	1.5586	0.9423	0.9158	0.8716	1.5051	1.0017	1.4499	1.0039	1.5270	1.2260	1.0105	0.8876	0.8425	0.7891	0.9356	0.8865	0.8644	0.7892	0.9653	1.0207	1.0334	0.9513	1.1481	0.9145
1948  03	5.9056	4.7737	4.6672	6.1230	5.2865	4.0315	3.8570	3.6859	4.0797	3.7645	3.7186	3.4063	6.0053	2.9969	3.5258	3.5365	3.6161	4.6352	2.9128	3.8299	3.6393	6.1412	4.2763	5.1574	3.6489	3.6179	3.1183	3.3166	2.9225	2.7189	3.3683	2.9769	2.7089	2.0112	1.8622	3.5363	3.8876	3.8554	3.5637	4.1959	1.8931
1948  04	8.1288	6.0466	5.0032	6.6906	5.2462	4.0007	3.8276	3.6577	5.7545	4.3577	4.6710	3.3456	9.4510	4.5917	2.9534	3.0410	3.5052	4.3874	4.2106	3.1742	3.0161	9.7454	6.1869	7.2093	5.1837	3.2504	2.6271	2.5869	2.7662	3.1786	2.6844	1.6373	2.1331	2.7356	2.5093	5.0201	5.5786	5.4201	4.9182	5.8559	2.1913
1948  05	2.2460	2.2095	2.1849	2.8298	2.5962	1.9798	1.8942	1.8101	3.2063	2.3985	2.5177	1.7523	2.1737	2.4115	2.9117	2.6963	1.9464	2.7114	2.3063	3.1638	3.0051	2.0596	2.5194	2.2948	2.0465	2.3467	1.8580	1.7454	1.6199	1.5991	1.3637	1.4991	1.3944	1.0014	0.8975	2.0586	3.0609	2.4912	2.7051	2.5528	0.3993
1948  06	0.9235	0.6533	0.4431	0.6069	0.4170	0.3180	0.3042	0.2907	0.7537	0.4458	0.5416	0.2520	1.4953	0.7072	0.0200	0.0608	0.2465	0.2667	0.6136	0.0104	0.0101	1.5065	1.2068	1.0093	1.0329	0.0458	0.0498	0.0417	0.0004	0.0014	0.0317	0.1701	0.0704	0.0008	0.0026	0.9669	0.7588	0.7811	0.6353	0.7231	0.0027
1948  07	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1904	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1826	0.1540	0.0540	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1948  08	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6397	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6982	0.1330	0.0467	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1948  09	0.2508	0.1971	0.2482	0.3212	0.2959	0.2257	0.2159	0.2063	0.0000	0.1150	0.0769	0.1840	0.5650	0.1712	0.0973	0.1155	0.1878	0.2221	0.1571	0.1041	0.0987	0.5348	0.6509	0.3945	0.5116	0.0175	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4477	0.0396	0.1653	0.0293	0.0780	0.0000
1948  10	0.3762	0.3858	0.1558	0.2170	0.1345	0.1026	0.0981	0.0938	1.2083	0.6157	0.7296	0.1737	1.5397	0.9255	1.3855	1.1458	0.2796	0.5966	0.9422	1.5091	1.4342	1.6723	0.5513	0.4381	0.6178	1.0456	1.0096	1.0440	0.8098	0.5030	0.5027	0.9037	0.8108	0.4569	0.4001	0.6412	1.1539	0.8350	0.9660	0.8159	0.1218
1948  11	1.5163	1.0831	1.0298	1.3660	1.1165	0.8514	0.8146	0.7784	0.5025	0.6430	0.5789	0.7067	1.5450	0.1881	0.5608	0.6012	0.7378	0.9129	0.2329	0.6140	0.5841	1.6014	0.7980	1.1993	0.2896	0.5953	0.4641	0.1915	0.0994	0.0754	0.0734	0.4040	0.2074	0.0084	0.0051	0.2966	0.4376	0.5423	0.4563	0.7621	0.0056
1948  12	5.3926	4.1585	3.9054	5.1553	4.3180	3.2929	3.1504	3.0106	3.2781	3.1797	3.0062	2.9035	4.7888	4.0216	4.6778	4.3475	3.2128	4.4475	3.9446	5.0787	4.8246	4.7410	4.3624	4.8804	3.6778	3.5669	2.7132	1.9836	1.9148	1.8498	1.3963	1.3396	1.5470	1.5053	1.3499	3.4944	3.4628	3.3776	2.9635	3.5728	1.4136
1949  01	1.0375	1.1122	1.4220	1.8118	1.7891	1.3643	1.3053	1.2474	1.0170	1.1479	1.0493	1.1677	0.6015	1.3581	1.4114	1.3717	1.2548	1.6479	1.3158	1.5299	1.4532	0.6239	0.4035	0.7771	0.4151	1.3315	1.0199	0.9231	1.0755	1.1826	0.9717	0.2339	0.6115	0.7758	0.7037	0.4486	1.0936	0.7749	0.9550	0.9108	0.2829
1949  02	2.0977	1.9091	2.1888	2.8242	2.6365	2.0106	1.9236	1.8382	1.5195	1.6824	1.5583	1.7023	4.4775	0.8945	1.8200	1.8219	1.8138	2.3381	0.9649	1.9878	1.8896	4.8190	1.5850	1.8492	1.1005	2.0365	1.5461	1.0537	1.1971	1.4657	1.0490	0.6273	0.8543	1.1064	1.0083	1.0909	1.3943	1.3558	1.3533	1.5311	0.6013
1949  03	9.5539	7.2698	6.0840	8.1125	6.4568	4.9240	4.7109	4.5018	7.3577	5.4780	5.9072	4.1261	10.7555	6.2147	3.7535	3.8331	4.3302	5.4409	5.8839	4.0276	3.8322	10.9489	9.3582	9.3607	11.2169	4.6608	4.0525	3.1674	2.8334	2.8520	3.1000	3.0832	2.7300	2.2593	2.0795	10.4308	7.2378	7.9890	6.2945	7.2263	2.4081
1949  04	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2238	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2391	0.0700	0.0246	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2322
1949  05	0.8779	0.9465	1.3112	1.6650	1.6680	1.2720	1.2170	1.1630	0.6102	0.8684	0.7840	1.0206	1.8848	0.3240	0.3074	0.4611	1.0246	1.1657	0.2864	0.3330	0.3161	1.8757	1.2604	0.9736	0.1351	0.4833	0.4314	0.6863	0.6504	0.6367	0.7783	0.4359	0.6190	0.9825	0.9174	0.1698	0.5536	0.4708	0.5815	0.6259	1.0383
1949  06	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0374	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0425	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1949  07	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0275	0.0004	0.0000	0.0000	0.0000	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0059	0.0000	0.0018	0.0000	0.0000
1949  08	0.0000	0.0252	0.0659	0.0806	0.0942	0.0718	0.0687	0.0657	0.0000	0.0351	0.0245	0.0572	0.0000	0.0465	0.0102	0.0198	0.0567	0.0630	0.0481	0.0104	0.0100	0.0000	0.0000	0.0000	0.0000	0.0589	0.0740	0.1102	0.0401	0.0006	0.0000	0.2445	0.1231	0.0029	0.0000	0.0000	0.0100	0.0000	0.0089	0.0000	0.0000
1949  09	0.0570	0.0268	0.0093	0.0154	0.0000	0.0000	0.0000	0.0000	0.0000	0.0020	0.0000	0.0019	0.0972	0.0018	0.0284	0.0234	0.0041	0.0106	0.0023	0.0312	0.0296	0.1105	0.0000	0.0342	0.0000	0.0053	0.0015	0.0052	0.0000	0.0000	0.0000	0.0213	0.0088	0.0000	0.0000	0.0001	0.0002	0.0078	0.0000	0.0177	0.0000
1949  10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0094	0.0000	0.0088	0.0149	0.0084	0.1326	0.1090	0.0194	0.0494	0.0225	0.1457	0.1385	0.0170	0.0000	0.0000	0.0000	0.0832	0.0658	0.0287	0.0003	0.0000	0.0000	0.1169	0.0484	0.0000	0.0000	0.0000	0.0008	0.0000	0.0000	0.0000	0.0904
1949  11	1.0603	0.8042	0.7009	0.9317	0.7533	0.5745	0.5496	0.5252	0.7298	0.6327	0.6152	0.5232	1.8061	1.1752	1.0587	0.9520	0.5949	0.8636	1.1575	1.1448	1.0882	1.9091	0.8613	0.9585	0.6468	1.1965	0.9270	0.7068	0.7482	0.9741	1.1285	0.5847	0.7329	1.2900	1.2178	0.6274	0.8301	0.6887	0.6644	0.7518	0.5562
1949  12	1.7215	1.5538	1.7412	2.2503	2.0850	1.5900	1.5212	1.4537	1.3041	1.3965	1.2913	1.3723	2.0536	1.4711	1.8198	1.7440	1.4882	1.9865	1.4593	1.9774	1.8787	2.2213	0.8003	1.3417	0.8977	1.4241	1.3341	1.5161	1.5657	1.7142	1.1861	1.0419	1.2041	1.2389	1.1143	0.8953	1.3463	1.1408	1.1941	1.2895	1.3834
1950  01	6.4301	4.4519	4.1695	5.5514	4.4525	3.3955	3.2485	3.1044	1.6751	2.5749	2.1194	2.9571	8.6714	5.1555	4.2521	3.9987	3.2269	4.3665	5.0927	4.5896	4.3625	9.0174	5.2990	5.8616	4.6528	4.6012	4.0802	4.2866	3.8261	3.4428	2.5265	3.6786	3.3444	2.0361	1.7706	4.2147	2.4430	2.9399	1.8468	2.9681	1.9826
1950  02	5.4268	3.5460	2.0188	2.8510	1.6142	1.2310	1.1777	1.1255	3.9479	2.3428	2.6891	1.1808	3.7996	3.7189	3.1493	2.7506	1.4010	2.1728	3.4378	3.4032	3.2314	3.6547	4.0903	4.7961	3.3689	2.3216	1.5694	1.1158	1.2953	1.5934	1.5171	0.6060	0.8305	0.9047	0.8348	3.2800	3.9401	3.6500	3.2804	3.9709	1.0449
1950  03	2.6336	2.2862	2.8509	3.6714	3.4571	2.6364	2.5223	2.4103	0.8615	1.7331	1.3931	2.2003	3.4254	1.0793	1.9086	1.9962	2.3085	2.8877	1.1510	2.0815	1.9781	3.5797	1.6747	2.1922	0.7626	2.1150	1.7283	1.6497	1.4823	1.1559	1.5412	1.0100	1.1357	0.6670	0.6020	0.7412	0.9081	1.0024	0.9244	1.3171	0.9769
1950  04	1.8811	1.4323	1.4379	1.8907	1.6142	1.2310	1.1777	1.1255	0.8136	0.9754	0.8870	1.0342	0.8274	0.8813	0.9877	1.0069	1.0912	1.3823	0.8630	1.0719	1.0185	0.8901	0.2826	1.2337	0.1641	1.0078	0.8436	0.8759	0.8734	0.7640	0.7824	0.3190	0.6175	0.7596	0.6915	0.2131	0.8305	0.7212	0.7630	1.0555	0.5902
1950  05	0.9463	0.6771	0.5975	0.7973	0.6322	0.4821	0.4613	0.4408	0.4427	0.4279	0.4187	0.4024	0.9840	0.0802	0.3510	0.3684	0.4228	0.5296	0.0802	0.3851	0.3656	1.0266	0.4534	0.7305	0.1062	0.3098	0.2648	0.3454	0.3024	0.1339	0.0986	0.0744	0.1771	0.0424	0.0242	0.1306	0.3672	0.3861	0.3749	0.5503	0.0109
1950  06	0.2508	0.1730	0.1541	0.2061	0.1614	0.1231	0.1178	0.1125	0.0838	0.0949	0.0901	0.0999	0.3900	0.0070	0.0474	0.0594	0.1018	0.1195	0.0038	0.0520	0.0493	0.4111	0.2411	0.2443	0.2992	0.0296	0.0087	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2689	0.0697	0.1543	0.0731	0.1264	0.0000
1950  07	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0000	0.0006	0.0000	0.0006	0.0095	0.0078	0.0014	0.0035	0.0076	0.0104	0.0101	0.0000	0.0000	0.0000	0.0000	0.0320	0.0318	0.0000	0.0000	0.0020	0.0015	0.0000	0.0058	0.0285	0.0266	0.0000	0.0001	0.0000	0.0000	0.0000	0.0174
